Date,Source,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2017-10,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.675301777035646,22.01005974401462,35.340544621140666
2017-10,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.56885044921613,14.601249757248443,28.53644014460325
2017-10,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.75892570724099,21.614334558970423,35.90351340918758
2017-10,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.773105899528204,20.935727621321412,34.61048222936111
2017-11,CMIP6,ACCESS-ESM1-5,SSP585,ArL,27.24083524425307,20.496613441454294,33.98505054970506
2017-11,CMIP6,ACCESS-ESM1-5,SSP585,MH,20.709942845231147,13.780623962187398,27.639259677784676
2017-11,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.26885824489108,20.714367305736143,35.82334146214022
2017-11,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,26.677366052369077,19.68377766503375,33.670948246844866
2017-12,CMIP6,ACCESS-ESM1-5,SSP585,ArL,25.264467376223216,18.151375815785713,32.37756003617834
2017-12,CMIP6,ACCESS-ESM1-5,SSP585,MH,19.222441211453454,11.733245641253138,26.711625925631004
2017-12,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.33569246324161,18.054434157288654,34.61694854000698
2017-12,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,24.776566899209453,17.28954453056446,32.26358766852083
2018-01,CMIP6,ACCESS-ESM1-5,SSP585,ArL,22.551140854289564,16.352717795054865,28.749564854728703
2018-01,CMIP6,ACCESS-ESM1-5,SSP585,MH,17.929887826279327,11.53747259949775,24.3222992745366
2018-01,CMIP6,ACCESS-ESM1-5,SSP585,ML,24.479014927353475,17.31096531580279,31.647060258864
2018-01,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,22.484638668124152,15.990634158399212,28.978642264874434
2018-02,CMIP6,ACCESS-ESM1-5,SSP585,ArL,22.127214850533633,15.682351320233135,28.57208320830207
2018-02,CMIP6,ACCESS-ESM1-5,SSP585,MH,17.82070348879668,11.649620664271541,23.991790472178973
2018-02,CMIP6,ACCESS-ESM1-5,SSP585,ML,24.451488339387236,17.577505004972004,31.325478504033246
2018-02,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,22.212956666018485,15.683392737464501,28.74252547722868
2018-03,CMIP6,ACCESS-ESM1-5,SSP585,ArL,26.02786334386397,18.16416224294798,33.891561762130436
2018-03,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.184281687812764,12.757143377088616,29.611423628235304
2018-03,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.512809143735183,19.143572587876378,37.88204623459901
2018-03,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,26.088643389669627,17.734311916967386,34.442974095264795
2018-04,CMIP6,ACCESS-ESM1-5,SSP585,ArL,27.83116835333395,20.402525703035504,35.25981424579982
2018-04,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.007229274438696,14.45780440717817,29.5566581682667
2018-04,CMIP6,ACCESS-ESM1-5,SSP585,ML,29.265317247277917,20.343033686234556,38.18759744224802
2018-04,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.47303323768522,19.612789470012334,35.33327855129382
2018-05,CMIP6,ACCESS-ESM1-5,SSP585,ArL,30.084670199881646,23.697106838172118,36.47223408424157
2018-05,CMIP6,ACCESS-ESM1-5,SSP585,MH,23.326229774890585,16.730377129467183,29.922085570462286
2018-05,CMIP6,ACCESS-ESM1-5,SSP585,ML,29.824719857995433,23.096906707964326,36.552532584480886
2018-05,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,29.131986598636438,22.623314885288945,35.640658858987265
2018-06,CMIP6,ACCESS-ESM1-5,SSP585,ArL,31.044192776834528,23.61419011647897,38.474196612611316
2018-06,CMIP6,ACCESS-ESM1-5,SSP585,MH,24.046571195070708,16.512574613039455,31.580566206161876
2018-06,CMIP6,ACCESS-ESM1-5,SSP585,ML,30.60353242861609,23.110148327467318,38.09692108176592
2018-06,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,30.010066689920766,22.54979529805704,37.47033989991946
2018-07,CMIP6,ACCESS-ESM1-5,SSP585,ArL,29.770686946259513,23.50251167475196,36.038860285478684
2018-07,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.89842043297624,16.87352337254579,28.923311672660294
2018-07,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.563333778576425,21.642592298174723,33.48407851805039
2018-07,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,28.260854999910833,22.1210685104834,34.40064045263667
2018-08,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.348831748420253,22.825089068301658,33.87257826709151
2018-08,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.61083559229008,16.41249251736437,26.809180089329967
2018-08,CMIP6,ACCESS-ESM1-5,SSP585,ML,25.65038423169002,20.39119326895917,30.909578364325604
2018-08,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,26.720773690517735,21.312800416331072,32.12875058274095
2018-09,CMIP6,ACCESS-ESM1-5,SSP585,ArL,29.39678420847016,22.525683058955053,36.26788351678119
2018-09,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.69942068029183,15.77244434175827,29.626402880912334
2018-09,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.309943112916052,21.790518565209293,34.8293671746599
2018-09,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,28.220912319403478,21.441043359633422,35.00078096790258
2018-10,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.669607650644075,22.128951990800967,35.21025845916384
2018-10,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.546596693908665,14.990018509642887,28.103174721080443
2018-10,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.531360496370553,21.58409697572364,35.47861479263921
2018-10,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.70275736242566,21.046440921052838,34.35906804593689
2018-11,CMIP6,ACCESS-ESM1-5,SSP585,ArL,26.20318861067331,20.34830003947683,32.05808052596483
2018-11,CMIP6,ACCESS-ESM1-5,SSP585,MH,19.927139483141556,13.717564318917134,26.13671346502687
2018-11,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.11927697102987,20.64799762778776,33.59055155272728
2018-11,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,25.63836165975493,19.566908549643845,31.709815518739678
2018-12,CMIP6,ACCESS-ESM1-5,SSP585,ArL,25.20143687306243,18.735943796093885,31.66692490352699
2018-12,CMIP6,ACCESS-ESM1-5,SSP585,MH,19.42525199863269,12.570930406957507,26.27956558678154
2018-12,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.4177704236384,18.98879876035772,33.846738399842806
2018-12,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,24.786007251264152,18.002136504751892,31.569873010929108
2019-01,CMIP6,ACCESS-ESM1-5,SSP585,ArL,24.31959016375954,17.63241378411169,31.006766480515815
2019-01,CMIP6,ACCESS-ESM1-5,SSP585,MH,19.324669335302538,12.228572755956764,26.42076688201667
2019-01,CMIP6,ACCESS-ESM1-5,SSP585,ML,25.87264373979926,18.14674235887997,33.598541906230054
2019-01,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,24.099824137116283,17.070961791169125,31.128685684699047
2019-02,CMIP6,ACCESS-ESM1-5,SSP585,ArL,25.63381302114102,17.975423377179656,33.29220444124624
2019-02,CMIP6,ACCESS-ESM1-5,SSP585,MH,20.197777716740816,11.887775189015537,28.507782931600445
2019-02,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.219622463897878,18.35520543836174,36.08404125049223
2019-02,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,25.368276731648052,17.291298245488303,33.4452570372452
2019-03,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.00084724578078,21.015789746777344,34.985904965988965
2019-03,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.51106659324151,15.080555044219182,29.94156631887269
2019-03,CMIP6,ACCESS-ESM1-5,SSP585,ML,29.149542539497677,21.50558717336162,36.793498676932614
2019-03,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.602697427267127,20.37907512113888,34.82631862506238
2019-04,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.6275546882287,21.812513011175533,35.44259396889728
2019-04,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.346510917272933,15.5740867976476,29.118933540371145
2019-04,CMIP6,ACCESS-ESM1-5,SSP585,ML,29.248395519939308,21.67828456970619,36.81851290360782
2019-04,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.982343135949677,20.962119250755062,35.00256730246035
2019-05,CMIP6,ACCESS-ESM1-5,SSP585,ArL,30.702154725786645,23.97518822787635,37.4291234747804
2019-05,CMIP6,ACCESS-ESM1-5,SSP585,MH,23.820507113018284,17.00094094184706,30.64008059319495
2019-05,CMIP6,ACCESS-ESM1-5,SSP585,ML,30.919528298555658,23.701520729482933,38.13753770447895
2019-05,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,29.866409650277127,22.99124000239352,36.7415824759898
2019-06,CMIP6,ACCESS-ESM1-5,SSP585,ArL,30.498937179799665,23.249235485222226,37.74863702016098
2019-06,CMIP6,ACCESS-ESM1-5,SSP585,MH,23.525364206748705,16.116681473741583,30.934052702625497
2019-06,CMIP6,ACCESS-ESM1-5,SSP585,ML,29.75335773610131,22.49887705566765,37.007839317126745
2019-06,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,29.38458637538404,22.114451083896043,36.65472143113963
2019-07,CMIP6,ACCESS-ESM1-5,SSP585,ArL,29.203050889041783,23.58551876508358,34.820587046733316
2019-07,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.439459250012725,17.14446875800355,27.73446297925912
2019-07,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.77895643347108,21.465419754240116,32.09249074084645
2019-07,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.647374388023085,22.156352006489634,33.13840039019786
2019-08,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.586409884003388,23.05029467029151,34.122526782774834
2019-08,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.07303884832302,16.648116249367682,27.497964076535958
2019-08,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.015465822630883,20.83096155650084,31.199968296494102
2019-08,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.02299359713291,21.600085521371128,32.445902403534895
2019-09,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.851094479802146,22.557759972117477,35.144432338087874
2019-09,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.198682140018615,15.932700354721606,28.464659576292025
2019-09,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.040767280127223,20.94788980644234,33.133645163982635
2019-09,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.479654221096826,21.24664238734067,33.71266750831906
2019-10,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.785735367454578,22.01612229989701,35.55535055597512
2019-10,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.41210945602747,14.118879615785783,28.705339833696012
2019-10,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.622447491040482,21.03459579657257,36.21030158411422
2019-10,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.780296407213168,20.71520030971438,34.84539449215753
2019-11,CMIP6,ACCESS-ESM1-5,SSP585,ArL,27.13868303412808,20.369904773705674,33.90746056587608
2019-11,CMIP6,ACCESS-ESM1-5,SSP585,MH,20.160703423313276,13.133276215054384,27.188120486606483
2019-11,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.646329303794417,20.127162441256477,35.16549677267141
2019-11,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,26.371928668062893,19.36117819476432,33.38267762538071
2019-12,CMIP6,ACCESS-ESM1-5,SSP585,ArL,25.246707342862422,18.409646573915225,32.08377445951792
2019-12,CMIP6,ACCESS-ESM1-5,SSP585,MH,19.33354365024037,12.10130415311582,26.56579120876798
2019-12,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.269040650394928,18.431139222751856,34.106945078524504
2019-12,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,24.760913870496633,17.59462267041169,31.927210703413856
2020-01,CMIP6,ACCESS-ESM1-5,SSP585,ArL,22.944150135502223,15.942071192721352,29.94623399683535
2020-01,CMIP6,ACCESS-ESM1-5,SSP585,MH,17.815996241253032,10.64960055623849,24.982388246960543
2020-01,CMIP6,ACCESS-ESM1-5,SSP585,ML,24.127356121991156,16.200935861992978,32.05377261020392
2020-01,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,22.6044310137696,15.323375920184706,29.885487412348223
2020-02,CMIP6,ACCESS-ESM1-5,SSP585,ArL,23.345529886129718,16.461876131527276,30.229181806034102
2020-02,CMIP6,ACCESS-ESM1-5,SSP585,MH,18.732120500893778,11.786221097679034,25.678016704351617
2020-02,CMIP6,ACCESS-ESM1-5,SSP585,ML,25.40574898117212,17.704859414947066,33.10663820856068
2020-02,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,23.317973677197934,16.197594340940796,30.438351381561763
2020-03,CMIP6,ACCESS-ESM1-5,SSP585,ArL,25.48594918307967,17.992870175967255,32.97902281188099
2020-03,CMIP6,ACCESS-ESM1-5,SSP585,MH,20.52334584639477,12.96159205120196,28.085098087183702
2020-03,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.696186386119557,18.99742883719871,36.39494391720694
2020-03,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,25.454945478768234,17.616662384064494,33.293225395642885
2020-04,CMIP6,ACCESS-ESM1-5,SSP585,ArL,29.79528857735901,22.346849012347796,37.24373010068268
2020-04,CMIP6,ACCESS-ESM1-5,SSP585,MH,23.993141670816186,16.853180252443156,31.133103229747007
2020-04,CMIP6,ACCESS-ESM1-5,SSP585,ML,31.739039147030812,23.877941854405897,39.600133969715884
2020-04,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,29.57930449501737,22.05637744943942,37.10223186749494
2020-05,CMIP6,ACCESS-ESM1-5,SSP585,ArL,30.616029865379836,22.966643099977333,38.26541135006158
2020-05,CMIP6,ACCESS-ESM1-5,SSP585,MH,23.43353018314981,15.665363493045815,31.20169692286244
2020-05,CMIP6,ACCESS-ESM1-5,SSP585,ML,30.61317495341892,22.46282769057595,38.76352448557486
2020-05,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,29.679738296555694,21.875952900176436,37.483521502316755
2020-06,CMIP6,ACCESS-ESM1-5,SSP585,ArL,30.86123072248485,24.090218899343583,37.632245432131015
2020-06,CMIP6,ACCESS-ESM1-5,SSP585,MH,23.814304140349858,17.137369679771663,30.491233218391258
2020-06,CMIP6,ACCESS-ESM1-5,SSP585,ML,29.505745031051713,22.718132880623997,36.2933593794584
2020-06,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,29.56480566554205,22.802275999986787,36.32733714272035
2020-07,CMIP6,ACCESS-ESM1-5,SSP585,ArL,29.689873606132636,23.872681357170677,35.50706658593766
2020-07,CMIP6,ACCESS-ESM1-5,SSP585,MH,22.837703573991238,17.545106417465547,28.130298208744698
2020-07,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.922297841219095,21.529248590796787,32.315346115257235
2020-07,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,28.02607026704145,22.394967415634817,33.65717282280579
2020-08,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.300995678926093,22.86978524074156,33.73220924000095
2020-08,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.437218204768065,16.44067248703828,26.43376039201671
2020-08,CMIP6,ACCESS-ESM1-5,SSP585,ML,25.848956316661642,20.710042320680614,30.987870553394952
2020-08,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,26.725512255626032,21.432044141045967,32.01898174943599
2020-09,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.678744570594972,22.51110944720818,34.84638837301441
2020-09,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.69546929470284,15.489495097211783,27.901449263331653
2020-09,CMIP6,ACCESS-ESM1-5,SSP585,ML,27.068764008214853,20.882156253923398,33.255369609111106
2020-09,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.321249537078913,21.14379214895349,33.498712111317175
2020-10,CMIP6,ACCESS-ESM1-5,SSP585,ArL,28.59342789468338,22.122585694799398,35.06427208540997
2020-10,CMIP6,ACCESS-ESM1-5,SSP585,MH,21.465254119236434,14.716798576576178,28.213714647564412
2020-10,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.572088667630652,21.51834731063678,35.62582339502063
2020-10,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,27.658591324951793,20.98911525639062,34.32806733360309
2020-11,CMIP6,ACCESS-ESM1-5,SSP585,ArL,27.082241094349612,20.69732964555266,33.46715304194156
2020-11,CMIP6,ACCESS-ESM1-5,SSP585,MH,20.697722485794756,13.771036390843568,27.624413285298093
2020-11,CMIP6,ACCESS-ESM1-5,SSP585,ML,28.02176413358436,20.685781318658996,35.35775413541051
2020-11,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,26.511313244164246,19.79246481221139,33.23016417279674
2020-12,CMIP6,ACCESS-ESM1-5,SSP585,ArL,25.55359622679903,18.891582453447437,32.215610240873396
2020-12,CMIP6,ACCESS-ESM1-5,SSP585,MH,19.498208076603166,12.29423352874287,26.702178473874405
2020-12,CMIP6,ACCESS-ESM1-5,SSP585,ML,26.461631664557583,18.733160422682527,34.19010159121198
2020-12,CMIP6,ACCESS-ESM1-5,SSP585,OVERALL,25.01647705880401,17.98843292569743,32.04452034145058
2015-01,CMIP6,CanESM5,SSP245,ArL,23.928835260197157,16.896394326457813,30.961274274660163
2015-01,CMIP6,CanESM5,SSP245,MH,18.756507080210433,11.004387997792904,26.50863627452125
2015-01,CMIP6,CanESM5,SSP245,ML,25.19413020131885,16.973395038434788,33.41486617116882
2015-01,CMIP6,CanESM5,SSP245,OVERALL,23.605784059148824,16.14886228536008,31.062706197606495
2015-02,CMIP6,CanESM5,SSP245,ArL,25.871993386603172,18.37871369692059,33.36527526664628
2015-02,CMIP6,CanESM5,SSP245,MH,20.62439189570866,12.651048260205382,28.597738979012007
2015-02,CMIP6,CanESM5,SSP245,ML,27.611388647443132,19.058033515032953,36.164739941192266
2015-02,CMIP6,CanESM5,SSP245,OVERALL,25.67139716859808,17.821269677221785,33.521525001200324
2015-03,CMIP6,CanESM5,SSP245,ArL,28.253506584232564,20.282809392724158,36.22420366947593
2015-03,CMIP6,CanESM5,SSP245,MH,22.48409772742188,14.207478503255938,30.760709378003003
2015-03,CMIP6,CanESM5,SSP245,ML,29.88160082508476,20.947071346843067,38.81613327706271
2015-03,CMIP6,CanESM5,SSP245,OVERALL,27.95540871247372,19.677576265761648,36.23324109015918
2015-04,CMIP6,CanESM5,SSP245,ArL,28.88125999541769,21.93974965341124,35.82277294633876
2015-04,CMIP6,CanESM5,SSP245,MH,22.94622046864155,15.978758019401102,29.913680999681475
2015-04,CMIP6,CanESM5,SSP245,ML,30.185298931380995,22.750330115932044,37.6202655622261
2015-04,CMIP6,CanESM5,SSP245,OVERALL,28.4701071994791,21.38856103857376,35.55165426554476
2015-05,CMIP6,CanESM5,SSP245,ArL,31.114174619135785,23.676596384227402,38.55175330512833
2015-05,CMIP6,CanESM5,SSP245,MH,24.358691755164088,16.82726189906088,31.89012419918439
2015-05,CMIP6,CanESM5,SSP245,ML,31.51786052294247,23.82595918375356,39.20976269584754
2015-05,CMIP6,CanESM5,SSP245,OVERALL,30.347198974203057,22.827597451201914,37.866801438831445
2015-06,CMIP6,CanESM5,SSP245,ArL,29.918601941167804,22.825252870404654,37.01194897554626
2015-06,CMIP6,CanESM5,SSP245,MH,22.794985397202474,15.733115898138553,29.8568543340352
2015-06,CMIP6,CanESM5,SSP245,ML,29.36416628205753,22.09175333004962,36.63657531069528
2015-06,CMIP6,CanESM5,SSP245,OVERALL,28.83869481189297,21.69914877081784,35.97823848001543
2015-07,CMIP6,CanESM5,SSP245,ArL,29.97682924167619,24.248490749617222,35.70516606602499
2015-07,CMIP6,CanESM5,SSP245,MH,23.23964010324949,17.900550007619913,28.578724642712032
2015-07,CMIP6,CanESM5,SSP245,ML,27.461633586117284,22.072152743398778,32.85111291744661
2015-07,CMIP6,CanESM5,SSP245,OVERALL,28.39868748001617,22.814650543202507,33.98272230826211
2015-08,CMIP6,CanESM5,SSP245,ArL,29.50087385107132,24.05264901296196,34.94909890171072
2015-08,CMIP6,CanESM5,SSP245,MH,22.940812565284993,18.038933879694195,27.842690490210053
2015-08,CMIP6,CanESM5,SSP245,ML,26.888335160672735,21.765424805579197,32.01124492726075
2015-08,CMIP6,CanESM5,SSP245,OVERALL,27.917877086041635,22.63004142081387,33.20571294402298
2015-09,CMIP6,CanESM5,SSP245,ArL,28.94533577767743,22.11730514101309,35.77336475313763
2015-09,CMIP6,CanESM5,SSP245,MH,22.15825762669915,15.29815968834139,29.01835685488142
2015-09,CMIP6,CanESM5,SSP245,ML,27.51672043169914,20.70069975090168,34.33274099212048
2015-09,CMIP6,CanESM5,SSP245,OVERALL,27.66367829994524,20.83581731111863,34.49153839793784
2015-10,CMIP6,CanESM5,SSP245,ArL,28.556660261474068,22.45324253474807,34.66007891856115
2015-10,CMIP6,CanESM5,SSP245,MH,21.571766552218474,15.205018989854466,27.938511997947423
2015-10,CMIP6,CanESM5,SSP245,ML,28.268550920173,21.85763872591053,34.6794631278106
2015-10,CMIP6,CanESM5,SSP245,OVERALL,27.566279645550615,21.34331770141855,33.789241673035555
2015-11,CMIP6,CanESM5,SSP245,ArL,27.00828275002833,20.628535160847605,33.38802811198105
2015-11,CMIP6,CanESM5,SSP245,MH,20.318009979735894,13.714415005725524,26.921602175662752
2015-11,CMIP6,CanESM5,SSP245,ML,27.532457760461874,20.36645412403274,34.69845896261816
2015-11,CMIP6,CanESM5,SSP245,OVERALL,26.282438239256827,19.65542914930082,32.90944467494416
2015-12,CMIP6,CanESM5,SSP245,ArL,25.53858712149183,19.71353187062242,31.363644439107393
2015-12,CMIP6,CanESM5,SSP245,MH,19.95924765463609,13.791021617723032,26.127482050604005
2015-12,CMIP6,CanESM5,SSP245,ML,26.717039290233824,19.941137690854138,33.492942815631594
2015-12,CMIP6,CanESM5,SSP245,OVERALL,25.137739108715028,19.00265831730808,31.272822627324494
2016-01,CMIP6,CanESM5,SSP245,ArL,22.41087091824358,15.935374666249796,28.886368499634422
2016-01,CMIP6,CanESM5,SSP245,MH,17.681251617241504,10.668107925369592,24.694399459702467
2016-01,CMIP6,CanESM5,SSP245,ML,23.810377064406072,16.31533624887295,31.305419119367485
2016-01,CMIP6,CanESM5,SSP245,OVERALL,22.18291870955929,15.354467287906925,29.0113715312798
2016-02,CMIP6,CanESM5,SSP245,ArL,23.1416823187086,15.684429100604836,30.598936731751657
2016-02,CMIP6,CanESM5,SSP245,MH,18.012478463238306,9.966831334810944,26.05812863432857
2016-02,CMIP6,CanESM5,SSP245,ML,24.64144636645992,16.063902435414217,33.21898939245547
2016-02,CMIP6,CanESM5,SSP245,OVERALL,22.88991560905045,15.0451283539225,30.73470381752714
2016-03,CMIP6,CanESM5,SSP245,ArL,27.039250620743854,19.06829455897782,35.01021042997829
2016-03,CMIP6,CanESM5,SSP245,MH,21.327367152046396,13.045552374282487,29.60919044595915
2016-03,CMIP6,CanESM5,SSP245,ML,28.76711769076142,19.719102514808956,37.81513492648321
2016-03,CMIP6,CanESM5,SSP245,OVERALL,26.7762858632076,18.465933787826824,35.0866418770126
2016-04,CMIP6,CanESM5,SSP245,ArL,28.49760161720264,20.783345846725933,36.21185708406504
2016-04,CMIP6,CanESM5,SSP245,MH,22.030529366790123,14.26956016191202,29.791493776166938
2016-04,CMIP6,CanESM5,SSP245,ML,29.76154868082031,21.19879122302864,38.32430639273937
2016-04,CMIP6,CanESM5,SSP245,OVERALL,28.008721548740144,20.052470053337135,35.9649721298661
2016-05,CMIP6,CanESM5,SSP245,ArL,30.266163463494962,22.679269853757834,37.85305536648576
2016-05,CMIP6,CanESM5,SSP245,MH,23.36017387098689,15.618960047918002,31.101379326732808
2016-05,CMIP6,CanESM5,SSP245,ML,30.554540921999138,22.528827207466414,38.58025390535834
2016-05,CMIP6,CanESM5,SSP245,OVERALL,29.447086672328716,21.717861854863212,37.176309063443604
2016-06,CMIP6,CanESM5,SSP245,ArL,30.47551466316715,23.689938230444067,37.26109331010622
2016-06,CMIP6,CanESM5,SSP245,MH,23.640452881190125,16.744764501529822,30.53614288139915
2016-06,CMIP6,CanESM5,SSP245,ML,29.183264449950666,22.60260507766136,35.763922547144674
2016-06,CMIP6,CanESM5,SSP245,OVERALL,29.22430794567086,22.482127154276395,35.96648997693961
2016-07,CMIP6,CanESM5,SSP245,ArL,29.787252389496896,23.840023239422028,35.734483920775624
2016-07,CMIP6,CanESM5,SSP245,MH,22.525069804309183,17.15620407728737,27.89393479546958
2016-07,CMIP6,CanESM5,SSP245,ML,27.44823455030333,21.872768302343495,33.02370201539961
2016-07,CMIP6,CanESM5,SSP245,OVERALL,28.190711540881203,22.42142154541226,33.96000294944216
2016-08,CMIP6,CanESM5,SSP245,ArL,28.925874656083046,23.072866374976012,34.778877259602
2016-08,CMIP6,CanESM5,SSP245,MH,22.39561624705261,16.781930744560803,28.009310836192583
2016-08,CMIP6,CanESM5,SSP245,ML,26.444591950778136,20.813015174169127,32.07617301188569
2016-08,CMIP6,CanESM5,SSP245,OVERALL,27.385451950901597,21.624885285059435,33.14601769074521
2016-09,CMIP6,CanESM5,SSP245,ArL,28.980549406449608,22.373765902277977,35.58733140339292
2016-09,CMIP6,CanESM5,SSP245,MH,22.107345500854095,15.444456534436089,28.770240420308195
2016-09,CMIP6,CanESM5,SSP245,ML,27.628559860998593,20.99685739387642,34.26026393759419
2016-09,CMIP6,CanESM5,SSP245,OVERALL,27.70862778038167,21.088159384162605,34.329096594667575
2016-10,CMIP6,CanESM5,SSP245,ArL,28.481360943714574,21.631390781630326,35.33132549327096
2016-10,CMIP6,CanESM5,SSP245,MH,21.37405963361314,14.44007977961334,28.30803390664161
2016-10,CMIP6,CanESM5,SSP245,ML,28.561060221235294,21.237245342067972,35.884868782885
2016-10,CMIP6,CanESM5,SSP245,OVERALL,27.57839032606529,20.586085444353056,34.57068936005109
2016-11,CMIP6,CanESM5,SSP245,ArL,27.81585875874966,21.44415960826951,34.18756166971022
2016-11,CMIP6,CanESM5,SSP245,MH,21.136652611768945,14.517274840961354,27.756031647596703
2016-11,CMIP6,CanESM5,SSP245,ML,28.396246418141406,21.39348404900362,35.3990040569431
2016-11,CMIP6,CanESM5,SSP245,OVERALL,27.105821252772763,20.527277041116527,33.68436649071151
2016-12,CMIP6,CanESM5,SSP245,ArL,25.68055623733842,18.960763335106,32.40035067499194
2016-12,CMIP6,CanESM5,SSP245,MH,19.77967859525019,12.353276484925352,27.206088287427956
2016-12,CMIP6,CanESM5,SSP245,ML,26.41811261730881,18.68358892603808,34.15264547499889
2016-12,CMIP6,CanESM5,SSP245,OVERALL,25.11423585891074,18.02141152925973,32.20706455547195
2017-01,CMIP6,CanESM5,SSP245,ArL,24.029508788264447,17.22428322727537,30.834737530698035
2017-01,CMIP6,CanESM5,SSP245,MH,19.148195366871093,11.694866756500208,26.60152687934706
2017-01,CMIP6,CanESM5,SSP245,ML,25.499620948942,17.376450933619452,33.622796956320784
2017-01,CMIP6,CanESM5,SSP245,OVERALL,23.801302531962957,16.544605224651086,31.058003553688124
2017-02,CMIP6,CanESM5,SSP245,ArL,25.646829824355475,17.640485716055878,33.653175574341184
