Date,Source,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2016-06,ERA5,ERA5,OBSERVED,MH,22.352137220087005,14.14762947063384,32.13780001767437
2016-06,ERA5,ERA5,OBSERVED,ML,28.012811826283848,19.66967472819767,39.793980558700355
2016-06,ERA5,ERA5,OBSERVED,OVERALL,28.86511179982355,20.415525606384584,39.112766386416304
2016-07,ERA5,ERA5,OBSERVED,ArL,27.15342856375753,21.034622567199737,36.76085310709911
2016-07,ERA5,ERA5,OBSERVED,MH,19.65490533643298,14.700635945307202,27.68769749592831
2016-07,ERA5,ERA5,OBSERVED,ML,23.81981379296475,18.346238847374206,33.89643163514112
2016-07,ERA5,ERA5,OBSERVED,OVERALL,25.17429875513688,19.39975192033784,34.68864660210361
2016-08,ERA5,ERA5,OBSERVED,ArL,26.425821499588285,20.856274835168087,34.247248706580486
2016-08,ERA5,ERA5,OBSERVED,MH,19.269896952955538,13.857981333267787,26.607251480481345
2016-08,ERA5,ERA5,OBSERVED,ML,23.180077498983984,18.207985312462945,30.086048159871954
2016-08,ERA5,ERA5,OBSERVED,OVERALL,24.521157151849177,19.144888343714083,32.02451883701015
2016-09,ERA5,ERA5,OBSERVED,ArL,28.988462598151163,21.395578534469283,37.421778756334504
2016-09,ERA5,ERA5,OBSERVED,MH,20.236544489135785,12.705609595182723,28.244307130843815
2016-09,ERA5,ERA5,OBSERVED,ML,25.29562165308168,18.21053244520649,34.212836566511115
2016-09,ERA5,ERA5,OBSERVED,OVERALL,26.74072328192955,19.304261191348104,35.24329018601976
2016-10,ERA5,ERA5,OBSERVED,ArL,28.197784170940388,19.018436999874478,36.34904504390389
2016-10,ERA5,ERA5,OBSERVED,MH,19.419133529911047,11.662850602388138,27.24531241988511
2016-10,ERA5,ERA5,OBSERVED,ML,27.208311574371194,17.946941239525014,35.73463343901842
2016-10,ERA5,ERA5,OBSERVED,OVERALL,26.700038650441716,17.700032964351465,34.90752332088146
2016-11,ERA5,ERA5,OBSERVED,ArL,25.494005669750113,16.052462143397726,34.92349220418489
2016-11,ERA5,ERA5,OBSERVED,MH,18.373548353064496,9.719475710568348,26.932494279874515
2016-11,ERA5,ERA5,OBSERVED,ML,26.195285499274053,14.513721716223111,35.4595370006228
2016-11,ERA5,ERA5,OBSERVED,OVERALL,24.697865354437273,14.742742508347302,33.96131346458883
2016-12,ERA5,ERA5,OBSERVED,ArL,23.61333156417571,14.90369120656731,34.208314519794705
2016-12,ERA5,ERA5,OBSERVED,MH,17.748723147657984,9.290143108409183,27.16392897087939
2016-12,ERA5,ERA5,OBSERVED,ML,25.2191040819405,14.687173410992068,35.787286501231264
2016-12,ERA5,ERA5,OBSERVED,OVERALL,23.244065603854295,14.063427283200813,33.66683083861895
2017-01,ERA5,ERA5,OBSERVED,ArL,23.307945807212192,13.635356845822123,34.36910696880798
2017-01,ERA5,ERA5,OBSERVED,MH,17.721713727890513,7.95925318573848,28.199225387659066
2017-01,ERA5,ERA5,OBSERVED,ML,24.961712792825253,13.343576953580802,36.695497567211376
2017-01,ERA5,ERA5,OBSERVED,OVERALL,22.99152527211822,12.764350426001748,34.15942435804989
2017-02,ERA5,ERA5,OBSERVED,ArL,22.556865242028508,13.103507181566437,33.05981422618938
2017-02,ERA5,ERA5,OBSERVED,MH,18.42618794129391,10.281851026292376,27.545278897931787
2017-02,ERA5,ERA5,OBSERVED,ML,24.861386222591385,13.730039786090641,36.29021209859243
2017-02,ERA5,ERA5,OBSERVED,OVERALL,22.620885992789802,12.878090321182437,33.195475870886526
2017-03,ERA5,ERA5,OBSERVED,ArL,26.16252160094694,16.04562884365807,36.48735287018436
2017-03,ERA5,ERA5,OBSERVED,MH,20.642550105586952,11.502801033906323,30.044641181253553
2017-03,ERA5,ERA5,OBSERVED,ML,28.23194601748974,16.216091339574245,38.43524396542494
2017-03,ERA5,ERA5,OBSERVED,OVERALL,25.96984211979385,15.4605379773483,36.13584617960219
2017-04,ERA5,ERA5,OBSERVED,ArL,29.24682023104514,19.1303119753259,39.61478272593934
2017-04,ERA5,ERA5,OBSERVED,MH,22.01520289336476,13.398666917167239,31.393654094795362
2017-04,ERA5,ERA5,OBSERVED,ML,30.52242172259316,20.37339082947131,40.09555546087318
