Date,Period,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2004-01,HISTORICAL,NESM3,HISTORICAL,ML,23.713561026417853,14.46130894506999,32.96581965711888
2004-01,HISTORICAL,NESM3,HISTORICAL,OVERALL,22.126776215776996,13.695555069422992,30.558000192222224
2004-02,HISTORICAL,NESM3,HISTORICAL,ArL,24.953488217300166,17.193122826034628,32.713852227120476
2004-02,HISTORICAL,NESM3,HISTORICAL,MH,19.91894508760756,11.609099794448301,28.228791042215256
2004-02,HISTORICAL,NESM3,HISTORICAL,ML,27.12282655101525,18.26765335116448,35.97799693317291
2004-02,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.901841941617345,16.76616862314317,33.037513452375606
2004-03,HISTORICAL,NESM3,HISTORICAL,ArL,25.55159471434854,17.715395858790686,33.38779821954309
2004-03,HISTORICAL,NESM3,HISTORICAL,MH,20.199122300893464,12.169411400500717,28.228832953243025
2004-03,HISTORICAL,NESM3,HISTORICAL,ML,27.377702760661613,18.45361729824607,36.30178676073009
2004-03,HISTORICAL,NESM3,HISTORICAL,OVERALL,25.363408363944036,17.199496321126304,33.5273226768257
2004-04,HISTORICAL,NESM3,HISTORICAL,ArL,28.87341595422554,20.9873306781884,36.75950057749184
2004-04,HISTORICAL,NESM3,HISTORICAL,MH,23.22582667827997,15.52085884154185,30.93079231570197
2004-04,HISTORICAL,NESM3,HISTORICAL,ML,31.67865401742407,23.215310582007024,40.14200214305179
2004-04,HISTORICAL,NESM3,HISTORICAL,OVERALL,28.9223336891495,20.899792562258806,36.944875403417626
2004-05,HISTORICAL,NESM3,HISTORICAL,ArL,30.15000887030971,22.794828968145698,37.505186809823925
2004-05,HISTORICAL,NESM3,HISTORICAL,MH,23.57394638867666,16.281865955684562,30.866025391286474
2004-05,HISTORICAL,NESM3,HISTORICAL,ML,31.547921416322392,23.956414273292012,39.13943471636891
2004-05,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.684258370287175,22.27181922649518,37.096697852700295
2004-06,HISTORICAL,NESM3,HISTORICAL,ArL,31.249975493118274,23.818951352690366,38.68100101282274
2004-06,HISTORICAL,NESM3,HISTORICAL,MH,24.43216520158042,17.034811096274115,31.829513494408403
2004-06,HISTORICAL,NESM3,HISTORICAL,ML,30.151714040172482,23.073643980729855,37.229775490492614
2004-06,HISTORICAL,NESM3,HISTORICAL,OVERALL,30.054641655387666,22.72746525689906,37.38181576427648
2004-07,HISTORICAL,NESM3,HISTORICAL,ArL,28.006493294842226,21.539844379782902,34.47314500532212
2004-07,HISTORICAL,NESM3,HISTORICAL,MH,21.36137310184139,15.491523660408156,27.23122466817779
2004-07,HISTORICAL,NESM3,HISTORICAL,ML,25.71010637415686,19.74029923098381,31.679912790614754
2004-07,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.50130107302685,20.25098390224326,32.751619938218454
2004-08,HISTORICAL,NESM3,HISTORICAL,ArL,28.617641920878057,22.70562059403553,34.52966058458913
2004-08,HISTORICAL,NESM3,HISTORICAL,MH,21.643212253980888,16.086331928328647,27.200096788098932
2004-08,HISTORICAL,NESM3,HISTORICAL,ML,26.00833571707796,20.41934265181305,31.597328011043956
2004-08,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.983574827330337,21.207869104949992,32.759279346303295
2004-09,HISTORICAL,NESM3,HISTORICAL,ArL,28.92283135176114,22.311674870788707,35.533984809602266
2004-09,HISTORICAL,NESM3,HISTORICAL,MH,22.120996945364915,15.453815120592667,28.788174677424852
2004-09,HISTORICAL,NESM3,HISTORICAL,ML,27.45566983609589,21.004946148177865,33.906396172288765
2004-09,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.627073398797197,21.05412329676701,34.20002202261591
2004-10,HISTORICAL,NESM3,HISTORICAL,ArL,28.305995083668495,21.337052822058848,35.27493997804818
2004-10,HISTORICAL,NESM3,HISTORICAL,MH,20.991980266545237,13.760688666398233,28.223267765711803
2004-10,HISTORICAL,NESM3,HISTORICAL,ML,28.497301185000488,20.84210125719049,36.15250969072432
2004-10,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.40744342797447,20.21327186628757,34.60161820656209
2004-11,HISTORICAL,NESM3,HISTORICAL,ArL,26.41454964616614,19.790415356903356,33.03868637952433
2004-11,HISTORICAL,NESM3,HISTORICAL,MH,19.706999159828197,12.81986186178164,26.594139682435983
2004-11,HISTORICAL,NESM3,HISTORICAL,ML,27.58406941404825,20.096535739940506,35.07160594597451
2004-11,HISTORICAL,NESM3,HISTORICAL,OVERALL,25.867619069504183,18.96925663269193,32.76598477921989
2004-12,HISTORICAL,NESM3,HISTORICAL,ArL,24.513482598786766,17.729152984358922,31.297813429840616
2004-12,HISTORICAL,NESM3,HISTORICAL,MH,18.366782824181207,11.018334555800344,25.715220988936913
2004-12,HISTORICAL,NESM3,HISTORICAL,ML,25.42259668164921,17.440194798003525,33.4049958323109
2004-12,HISTORICAL,NESM3,HISTORICAL,OVERALL,23.965616373496506,16.77469145780379,31.156539627340923
2005-01,HISTORICAL,NESM3,HISTORICAL,ArL,23.304477482590247,16.715230861748417,29.893722797890447
2005-01,HISTORICAL,NESM3,HISTORICAL,MH,18.031178074094953,11.067348473403445,24.99501153599183
2005-01,HISTORICAL,NESM3,HISTORICAL,ML,24.822745502212804,17.223781673188995,32.4217098885335
2005-01,HISTORICAL,NESM3,HISTORICAL,OVERALL,23.03932096638265,16.120543263527544,29.958098731752433
2005-02,HISTORICAL,NESM3,HISTORICAL,ArL,23.062621154264694,15.162474867239013,30.96277473670913
2005-02,HISTORICAL,NESM3,HISTORICAL,MH,17.940684029313836,9.404877013250692,26.476505671655957
2005-02,HISTORICAL,NESM3,HISTORICAL,ML,24.632636465514317,15.358165429437861,33.90711017661587
2005-02,HISTORICAL,NESM3,HISTORICAL,OVERALL,22.831986809362945,14.467033276308873,31.196947504253956
2005-03,HISTORICAL,NESM3,HISTORICAL,ArL,23.835235724956114,16.239228760077932,31.43124259224394
2005-03,HISTORICAL,NESM3,HISTORICAL,MH,18.62785023761877,10.598375143600487,26.65732066842545
2005-03,HISTORICAL,NESM3,HISTORICAL,ML,25.562084439307633,16.73106358641689,34.39310308530266
2005-03,HISTORICAL,NESM3,HISTORICAL,OVERALL,23.638164634352982,15.642825729458707,31.633502020661698
2005-04,HISTORICAL,NESM3,HISTORICAL,ArL,24.70373549382752,16.292397947674672,33.11506911901809
2005-04,HISTORICAL,NESM3,HISTORICAL,MH,19.158733042776692,10.77316401421429,27.544299756269492
2005-04,HISTORICAL,NESM3,HISTORICAL,ML,26.174395243698385,16.85331447648691,35.49548146796107
2005-04,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.390776519410757,15.730456441903403,33.05109553807586
2005-05,HISTORICAL,NESM3,HISTORICAL,ArL,30.190207406239736,24.36316438146856,36.017249576553425
2005-05,HISTORICAL,NESM3,HISTORICAL,MH,22.338944476098455,16.283918331025347,28.393970645975884
2005-05,HISTORICAL,NESM3,HISTORICAL,ML,29.815815488538075,23.514901606334764,36.116732839357276
2005-05,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.062593443282243,23.07407616393566,35.05111117325537
2005-06,HISTORICAL,NESM3,HISTORICAL,ArL,30.928073205562963,24.21533828917522,37.640808204360276
2005-06,HISTORICAL,NESM3,HISTORICAL,MH,23.92299463214738,17.066748754624875,30.779238062310593
2005-06,HISTORICAL,NESM3,HISTORICAL,ML,29.77761338361431,23.181641186755293,36.37358542888859
2005-06,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.69415851122857,22.996319749128247,36.3919969203815
2005-07,HISTORICAL,NESM3,HISTORICAL,ArL,28.10299416434164,21.736170253352476,34.46982052159486
2005-07,HISTORICAL,NESM3,HISTORICAL,MH,21.594753184146754,15.954486813231327,27.23502387928146
2005-07,HISTORICAL,NESM3,HISTORICAL,ML,25.554491063989477,19.77444099108613,31.334535568382226
2005-07,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.54460053865562,20.436069223619516,32.65313231734216
2005-08,HISTORICAL,NESM3,HISTORICAL,ArL,28.960490192805864,22.992879100060073,34.92810576386315
2005-08,HISTORICAL,NESM3,HISTORICAL,MH,22.21231632072474,16.660543592562064,27.76408565069598
2005-08,HISTORICAL,NESM3,HISTORICAL,ML,26.141564673903765,20.451709265252656,31.831416729856727
2005-08,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.295781287092094,21.459753868855852,33.13181005720805
2005-09,HISTORICAL,NESM3,HISTORICAL,ArL,28.815321474145815,22.533663154068577,35.09697846048866
2005-09,HISTORICAL,NESM3,HISTORICAL,MH,21.542256302214774,15.187888020546728,27.896626923756717
2005-09,HISTORICAL,NESM3,HISTORICAL,ML,26.70564642962618,20.353587913095236,33.05770096036971
2005-09,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.27888401066662,20.968138012116043,33.5896281663368
2005-10,HISTORICAL,NESM3,HISTORICAL,ArL,28.20039124263832,21.5326301496635,34.868150132240544
2005-10,HISTORICAL,NESM3,HISTORICAL,MH,20.732132795566944,13.756777794527151,27.707488350569825
2005-10,HISTORICAL,NESM3,HISTORICAL,ML,28.0132270004908,20.592063842505958,35.43438554405733
2005-10,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.17590341877313,20.258513761698193,34.093290455441505
2005-11,HISTORICAL,NESM3,HISTORICAL,ArL,27.305744463046093,21.114377780500114,33.497111676917164
2005-11,HISTORICAL,NESM3,HISTORICAL,MH,20.54098990953769,13.908175433460427,27.173806626271592
2005-11,HISTORICAL,NESM3,HISTORICAL,ML,27.991163745598715,20.78865107222143,35.193681193895834
2005-11,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.614428811742425,20.08397082572672,33.14488879692523
2005-12,HISTORICAL,NESM3,HISTORICAL,ArL,25.561058984770582,19.348329654886644,31.773788596582143
2005-12,HISTORICAL,NESM3,HISTORICAL,MH,19.66508043444731,13.101670240031732,26.228485965651274
2005-12,HISTORICAL,NESM3,HISTORICAL,ML,26.746580760613085,19.512889260737218,33.98026782440567
2005-12,HISTORICAL,NESM3,HISTORICAL,OVERALL,25.1226595309783,18.580053422067657,31.66526417079419
2006-01,HISTORICAL,NESM3,HISTORICAL,ArL,23.585630519014682,15.203997280951471,31.96726256864462
2006-01,HISTORICAL,NESM3,HISTORICAL,MH,18.083155867815112,9.093241906715155,27.07306479363869
2006-01,HISTORICAL,NESM3,HISTORICAL,ML,23.975399920712285,13.993234647495917,33.95756581810116
2006-01,HISTORICAL,NESM3,HISTORICAL,OVERALL,22.974746570736965,14.068230448391086,31.881261777503394
2006-02,HISTORICAL,NESM3,HISTORICAL,ArL,23.95313562129697,16.9007397936311,31.005533667516154
2006-02,HISTORICAL,NESM3,HISTORICAL,MH,19.178483471990596,11.610746941660802,26.746218762104533
2006-02,HISTORICAL,NESM3,HISTORICAL,ML,25.824727798361632,17.752785084559353,33.89667116754505
2006-02,HISTORICAL,NESM3,HISTORICAL,OVERALL,23.851860759574944,16.44949705827846,31.254225911732746
2006-03,HISTORICAL,NESM3,HISTORICAL,ArL,26.105778767562448,17.847228250508984,34.36432874244747
2006-03,HISTORICAL,NESM3,HISTORICAL,MH,20.469547887082314,11.820490816581955,29.118602675585496
2006-03,HISTORICAL,NESM3,HISTORICAL,ML,27.63591408907194,18.197099969611735,37.07472707164648
2006-03,HISTORICAL,NESM3,HISTORICAL,OVERALL,25.798129765284948,17.160732740230987,34.43552587345709
2006-04,HISTORICAL,NESM3,HISTORICAL,ArL,28.72919324145121,21.310628166871037,36.14775763073045
2006-04,HISTORICAL,NESM3,HISTORICAL,MH,22.506268198100667,14.991935312854563,30.020606482419787
2006-04,HISTORICAL,NESM3,HISTORICAL,ML,30.420459171626778,22.15866564575822,38.68226135565996
2006-04,HISTORICAL,NESM3,HISTORICAL,OVERALL,28.391495371695154,20.726218638838525,36.05677473667991
2006-05,HISTORICAL,NESM3,HISTORICAL,ArL,29.967797845056502,22.723268899489305,37.21232512074483
2006-05,HISTORICAL,NESM3,HISTORICAL,MH,23.264919910828837,16.332209252393938,30.197623367743674
2006-05,HISTORICAL,NESM3,HISTORICAL,ML,31.33007905234207,23.731415026757404,38.92874357280637
2006-05,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.476073800162222,22.173367560670915,36.778778138165634
2006-06,HISTORICAL,NESM3,HISTORICAL,ArL,30.454227839172265,24.221855422947627,36.68660024238487
2006-06,HISTORICAL,NESM3,HISTORICAL,MH,23.128744110793704,16.815259395941485,29.442226279069374
2006-06,HISTORICAL,NESM3,HISTORICAL,ML,29.164135688687022,22.986823151771677,35.3414456531199
2006-06,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.139401026055396,22.911901857031644,35.36689906851267
2006-07,HISTORICAL,NESM3,HISTORICAL,ArL,29.329367781525807,23.22186144969219,35.4368758548045
2006-07,HISTORICAL,NESM3,HISTORICAL,MH,22.31386574884964,16.598305096209028,28.02942138275008
2006-07,HISTORICAL,NESM3,HISTORICAL,ML,26.51200491081112,20.863856572108716,32.160156472918786
2006-07,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.630387091775066,21.702388329211274,33.55838709681791
2006-08,HISTORICAL,NESM3,HISTORICAL,ArL,27.49288381041961,21.616416262333352,33.3693508597109
2006-08,HISTORICAL,NESM3,HISTORICAL,MH,20.666343693512328,15.204332712277356,26.1283517726422
2006-08,HISTORICAL,NESM3,HISTORICAL,ML,25.26613165421416,19.78300133448088,30.74926203636467
2006-08,HISTORICAL,NESM3,HISTORICAL,OVERALL,25.98540646809288,20.272462380026052,31.69834988933658
2006-09,HISTORICAL,NESM3,HISTORICAL,ArL,28.41092648617311,22.10021926159886,34.72163553243338
2006-09,HISTORICAL,NESM3,HISTORICAL,MH,21.39277813709131,14.975418233858564,27.810132790076928
2006-09,HISTORICAL,NESM3,HISTORICAL,ML,26.665234321499522,20.399074534937988,32.93139381380829
2006-09,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.01005564435998,20.698587883988054,33.321523766796034
2006-10,HISTORICAL,NESM3,HISTORICAL,ArL,28.28161763272007,22.057511847638644,34.50572356960868
2006-10,HISTORICAL,NESM3,HISTORICAL,MH,20.99092552910588,14.482280604492482,27.499565749167132
2006-10,HISTORICAL,NESM3,HISTORICAL,ML,27.97218199479835,21.26605007486506,34.67830560877868
2006-10,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.244925729289918,20.849756802304636,33.640091884791495
2006-11,HISTORICAL,NESM3,HISTORICAL,ArL,26.661165959812035,20.04684410203651,33.2754902573456
2006-11,HISTORICAL,NESM3,HISTORICAL,MH,20.06855119339856,13.208025686490918,26.92906801879522
2006-11,HISTORICAL,NESM3,HISTORICAL,ML,27.30763327777606,19.87860981263413,34.73665422393602
2006-11,HISTORICAL,NESM3,HISTORICAL,OVERALL,25.981948818156024,19.109064479995933,32.85483278513527
2006-12,HISTORICAL,NESM3,HISTORICAL,ArL,24.93036087018785,18.014138776595946,31.84658100329862
2006-12,HISTORICAL,NESM3,HISTORICAL,MH,19.11647544081574,11.83167626549644,26.401267737071098
2006-12,HISTORICAL,NESM3,HISTORICAL,ML,25.906909580941296,17.8535033421764,33.960318655232804
2006-12,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.44378604361451,17.163027589953646,31.724543444945116
2007-01,HISTORICAL,NESM3,HISTORICAL,ArL,23.50521642089637,16.42546354925994,30.584968798075177
2007-01,HISTORICAL,NESM3,HISTORICAL,MH,18.340169040428812,10.43496010242135,26.24537797016817
2007-01,HISTORICAL,NESM3,HISTORICAL,ML,25.013848729826766,16.535956751264067,33.49173896962315
2007-01,HISTORICAL,NESM3,HISTORICAL,OVERALL,23.251268984767623,15.675574695799474,30.826962210986366
2007-02,HISTORICAL,NESM3,HISTORICAL,ArL,24.54517295234513,17.234592345792393,31.85575794612503
2007-02,HISTORICAL,NESM3,HISTORICAL,MH,19.361542937000504,11.5525202707494,27.170565611519716
2007-02,HISTORICAL,NESM3,HISTORICAL,ML,26.170358376680657,17.68845451137637,34.65226715065601
2007-02,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.32143552343202,16.62027845008257,32.022596826940855
2007-03,HISTORICAL,NESM3,HISTORICAL,ArL,24.277929744319277,16.08277058040237,32.473089116428866
2007-03,HISTORICAL,NESM3,HISTORICAL,MH,18.78901665996843,10.156600028601057,27.42142696623494
2007-03,HISTORICAL,NESM3,HISTORICAL,ML,25.651459047862286,16.145422425698523,35.157493628090215
2007-03,HISTORICAL,NESM3,HISTORICAL,OVERALL,23.9454709858893,15.329628164721848,32.561312502063025
2007-04,HISTORICAL,NESM3,HISTORICAL,ArL,27.306678385081266,18.719449994996456,35.89390366311911
2007-04,HISTORICAL,NESM3,HISTORICAL,MH,21.02907728072722,12.663906446119492,29.39424550261354
2007-04,HISTORICAL,NESM3,HISTORICAL,ML,28.28918188637067,18.646957863361166,37.93140178538312
2007-04,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.762916072117466,17.910491617241217,35.61533719157555
2007-05,HISTORICAL,NESM3,HISTORICAL,ArL,29.86957118179124,23.115469191628765,36.6236734213512
2007-05,HISTORICAL,NESM3,HISTORICAL,MH,22.739712920456356,15.933976288792653,29.545454827171493
2007-05,HISTORICAL,NESM3,HISTORICAL,ML,30.29316214094032,23.083896812511437,37.50243085327597
2007-05,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.058785566627584,22.171305608049387,35.946267227428166
2007-06,HISTORICAL,NESM3,HISTORICAL,ArL,30.079321345881766,23.092123231351096,37.06651677342558
2007-06,HISTORICAL,NESM3,HISTORICAL,MH,22.899712448512883,15.750284933804908,30.049131810868637
2007-06,HISTORICAL,NESM3,HISTORICAL,ML,28.611046551857,21.627690562547116,35.59440194820298
2007-06,HISTORICAL,NESM3,HISTORICAL,OVERALL,28.732998907024804,21.726364068799427,35.73963074975558
2007-07,HISTORICAL,NESM3,HISTORICAL,ArL,28.73804343019176,23.205033596921492,34.27105549285873
2007-07,HISTORICAL,NESM3,HISTORICAL,MH,21.8384275127898,16.659856107841524,27.017005110549235
2007-07,HISTORICAL,NESM3,HISTORICAL,ML,26.259683631022046,21.081029551180748,31.438341567357874
2007-07,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.14898496909779,21.76029971595837,32.53767322554611
2007-08,HISTORICAL,NESM3,HISTORICAL,ArL,27.887536460611905,22.064458912323,33.7106138766117
2007-08,HISTORICAL,NESM3,HISTORICAL,MH,21.525664942557196,16.197847094415707,26.85348035160751
2007-08,HISTORICAL,NESM3,HISTORICAL,ML,25.545266953239164,20.18205587360615,30.90847882200456
2007-08,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.40613105880725,20.775154983244434,32.03710680486565
2007-09,HISTORICAL,NESM3,HISTORICAL,ArL,27.582356066592684,21.062439644939886,34.1022735205342
2007-09,HISTORICAL,NESM3,HISTORICAL,MH,20.694035646515623,14.202009630887972,27.186069136510827
2007-09,HISTORICAL,NESM3,HISTORICAL,ML,25.719553746961203,19.286922149992606,32.15218661010834
2007-09,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.165789209367826,19.673905771606524,32.657674474380855
2007-10,HISTORICAL,NESM3,HISTORICAL,ArL,27.764037720732855,21.34408647972052,34.18398288945845
2007-10,HISTORICAL,NESM3,HISTORICAL,MH,20.6243414437277,13.862099347441436,27.386590476954634
2007-10,HISTORICAL,NESM3,HISTORICAL,ML,27.67387276671073,20.656005948542525,34.691738037822745
2007-10,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.809343605132725,20.17895558032621,33.43972874775241
2007-11,HISTORICAL,NESM3,HISTORICAL,ArL,27.351509360117703,20.716906164450176,33.986119094336836
2007-11,HISTORICAL,NESM3,HISTORICAL,MH,20.44508037954709,13.46533895000087,27.42482380170678
2007-11,HISTORICAL,NESM3,HISTORICAL,ML,28.00960560499797,20.472225018118863,35.54698383785498
2007-11,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.635773685256087,19.705353849338763,33.56619731373008
2007-12,HISTORICAL,NESM3,HISTORICAL,ArL,23.40085267527259,16.1570539633885,30.64465061727744
2007-12,HISTORICAL,NESM3,HISTORICAL,MH,17.601337680284416,9.836981743559631,25.36570006613164
2007-12,HISTORICAL,NESM3,HISTORICAL,ML,24.031715753080224,15.509649203448882,32.553779106056574
2007-12,HISTORICAL,NESM3,HISTORICAL,OVERALL,22.819888291858756,15.152783228912341,30.48699275961345
2008-01,HISTORICAL,NESM3,HISTORICAL,ArL,21.705004083439345,15.064501980016578,28.345511326619096
2008-01,HISTORICAL,NESM3,HISTORICAL,MH,16.96968601405607,9.892303878548569,24.04706924095353
2008-01,HISTORICAL,NESM3,HISTORICAL,ML,23.00597652326633,15.135876661012283,30.876075899557463
2008-01,HISTORICAL,NESM3,HISTORICAL,OVERALL,21.44835696521578,14.408527313836757,28.4881899546177
2008-02,HISTORICAL,NESM3,HISTORICAL,ArL,22.356155498736697,15.097671265030149,29.61463678955289
2008-02,HISTORICAL,NESM3,HISTORICAL,MH,17.13822238604833,9.379027896985512,24.89742084380189
2008-02,HISTORICAL,NESM3,HISTORICAL,ML,23.897556048017794,15.35935932435288,32.435750925915386
2008-02,HISTORICAL,NESM3,HISTORICAL,OVERALL,22.105347219657993,14.42569810887499,29.784994581332622
2008-03,HISTORICAL,NESM3,HISTORICAL,ArL,24.954928164674605,17.302989238849637,32.606869348089035
2008-03,HISTORICAL,NESM3,HISTORICAL,MH,19.590323968193346,11.550784836704276,27.629859660150466
2008-03,HISTORICAL,NESM3,HISTORICAL,ML,27.331344571054405,18.652207346011313,36.01048077958794
2008-03,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.920022523097938,16.932892759459257,32.90715286760212
2008-04,HISTORICAL,NESM3,HISTORICAL,ArL,27.323784467860893,19.2296985034173,35.417873451098444
2008-04,HISTORICAL,NESM3,HISTORICAL,MH,21.878636319499744,14.085521190956491,29.671753606018576
2008-04,HISTORICAL,NESM3,HISTORICAL,ML,29.128801219597477,20.49165056896003,37.76594848186978
2008-04,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.117413678857925,18.911862158913745,35.322966192524895
2008-05,HISTORICAL,NESM3,HISTORICAL,ArL,29.192865740595547,22.03589713751018,36.34982759043059
2008-05,HISTORICAL,NESM3,HISTORICAL,MH,22.704010363640577,15.51511074697641,29.89291825667854
2008-05,HISTORICAL,NESM3,HISTORICAL,ML,29.074330218296353,21.423600645323088,36.72506240387746
2008-05,HISTORICAL,NESM3,HISTORICAL,OVERALL,28.313095701770546,21.015577329438333,35.610612347135
2008-06,HISTORICAL,NESM3,HISTORICAL,ArL,31.413169909851895,24.564367099347756,38.261968602044405
2008-06,HISTORICAL,NESM3,HISTORICAL,MH,24.36314604001396,17.417266810977107,31.30902858456119
2008-06,HISTORICAL,NESM3,HISTORICAL,ML,31.206780680398015,24.524551367080527,37.88901296745175
2008-06,HISTORICAL,NESM3,HISTORICAL,OVERALL,30.437935715008248,23.62385613730275,37.25201407758484
2008-07,HISTORICAL,NESM3,HISTORICAL,ArL,29.935457377300956,24.16239163136878,35.70851859070486
2008-07,HISTORICAL,NESM3,HISTORICAL,MH,22.74946055405837,17.393538736670518,28.105380825310434
2008-07,HISTORICAL,NESM3,HISTORICAL,ML,27.0594360306979,21.407117310016176,32.71175204514588
2008-07,HISTORICAL,NESM3,HISTORICAL,OVERALL,28.19798613079747,22.512194295969824,33.88377454945891
2008-08,HISTORICAL,NESM3,HISTORICAL,ArL,28.348060620054753,22.648073289880998,34.04804963962541
2008-08,HISTORICAL,NESM3,HISTORICAL,MH,21.31423927706068,15.69145941226603,26.93702832772075
2008-08,HISTORICAL,NESM3,HISTORICAL,ML,26.068551678096778,20.56797237911742,31.569132934302825
2008-08,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.7995362646143,21.16573710729746,32.433338160855094
2008-09,HISTORICAL,NESM3,HISTORICAL,ArL,29.018639926357398,22.010560046223663,36.026718579021775
2008-09,HISTORICAL,NESM3,HISTORICAL,MH,21.833757016975966,14.729521793932904,28.937984517608314
2008-09,HISTORICAL,NESM3,HISTORICAL,ML,27.362198462252934,20.29931196124997,34.425086220517684
2008-09,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.622259155773598,20.58695260748276,34.65756419199082
2008-10,HISTORICAL,NESM3,HISTORICAL,ArL,28.575100375767004,22.06476587942883,35.08543520608094
2008-10,HISTORICAL,NESM3,HISTORICAL,MH,20.93511526169285,14.263441284146639,27.606785725294134
2008-10,HISTORICAL,NESM3,HISTORICAL,ML,28.069334310193092,20.999950610119754,35.1387242475333
2008-10,HISTORICAL,NESM3,HISTORICAL,OVERALL,27.439237185784624,20.752250183772322,34.12622609449438
2008-11,HISTORICAL,NESM3,HISTORICAL,ArL,27.23220970192846,20.104956558253587,34.35946250729024
2008-11,HISTORICAL,NESM3,HISTORICAL,MH,20.195108110773592,12.652987089650635,27.737226262863885
2008-11,HISTORICAL,NESM3,HISTORICAL,ML,27.91310184498268,19.850400067838663,35.97580824100338
2008-11,HISTORICAL,NESM3,HISTORICAL,OVERALL,26.50682768243786,19.066068990648173,33.94758718691821
2008-12,HISTORICAL,NESM3,HISTORICAL,ArL,24.895875681605524,17.659975008723293,32.131776894487544
2008-12,HISTORICAL,NESM3,HISTORICAL,MH,18.69140715783803,10.852898210821639,26.529908184009166
2008-12,HISTORICAL,NESM3,HISTORICAL,ML,25.745467589039126,17.16842280430375,34.322511178929965
2008-12,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.324406049942663,16.63714771212148,32.01166347739399
2009-01,HISTORICAL,NESM3,HISTORICAL,ArL,22.97461730714141,16.20358282352729,29.745651680153177
2009-01,HISTORICAL,NESM3,HISTORICAL,MH,17.896413176688252,10.401220054905538,25.391608588736254
2009-01,HISTORICAL,NESM3,HISTORICAL,ML,24.524125623459216,16.50222142110177,32.54602504198009
2009-01,HISTORICAL,NESM3,HISTORICAL,OVERALL,22.74378828268162,15.531000279419775,29.956575133329224
2009-02,HISTORICAL,NESM3,HISTORICAL,ArL,22.124987125884704,14.188321208682796,30.06165559561569
2009-02,HISTORICAL,NESM3,HISTORICAL,MH,17.451631075668672,8.999121569992914,25.904146683206438
2009-02,HISTORICAL,NESM3,HISTORICAL,ML,23.437033765415293,14.04637166281703,32.82770038434763
2009-02,HISTORICAL,NESM3,HISTORICAL,OVERALL,21.879127004407895,13.47054290849631,30.287714885061813
2009-03,HISTORICAL,NESM3,HISTORICAL,ArL,24.82694274876321,17.27293180560038,32.380951273854734
2009-03,HISTORICAL,NESM3,HISTORICAL,MH,19.558294633086625,11.775522350806359,27.341063475834936
2009-03,HISTORICAL,NESM3,HISTORICAL,ML,26.71932453743468,18.130659390122833,35.30798913636639
2009-03,HISTORICAL,NESM3,HISTORICAL,OVERALL,24.668090189435315,16.796867949647623,32.53931055248051
2009-04,HISTORICAL,NESM3,HISTORICAL,ArL,28.46283291572196,21.819063698669414,35.1066063400017
2009-04,HISTORICAL,NESM3,HISTORICAL,MH,23.061464475984693,16.629964706433327,29.492960624105756
2009-04,HISTORICAL,NESM3,HISTORICAL,ML,31.775172347409477,25.012143802573178,38.538201948880655
2009-04,HISTORICAL,NESM3,HISTORICAL,OVERALL,28.685193300621663,22.037188036167525,35.33320053689267
2009-05,HISTORICAL,NESM3,HISTORICAL,ArL,30.592689771364892,23.71587741281447,37.469498404133674
2009-05,HISTORICAL,NESM3,HISTORICAL,MH,23.660847387569664,16.835315042277166,30.48637927811636
2009-05,HISTORICAL,NESM3,HISTORICAL,ML,31.22256060001886,24.16537893781533,38.279743488275564
2009-05,HISTORICAL,NESM3,HISTORICAL,OVERALL,29.863960819107668,22.944374380896416,36.78354536625013
