Date,Period,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2027-12,NEAR_TERM_2026_2050,NESM3,SSP245,ML,25.096282267936243,17.378452819868826,32.81411533620432
2027-12,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,23.476259419241654,16.237780224353102,30.71474229989099
2028-01,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,21.732668549937262,13.682826175223457,29.782513438144022
2028-01,NEAR_TERM_2026_2050,NESM3,SSP245,MH,16.607511243300873,7.890317383473973,25.324694949893985
2028-01,NEAR_TERM_2026_2050,NESM3,SSP245,ML,22.775691493990845,13.616727154928913,31.934655891011655
2028-01,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,21.353708000352444,12.909682442979982,29.797733540793853
2028-02,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,24.550783827685734,16.7572510186348,32.34431706179674
2028-02,NEAR_TERM_2026_2050,NESM3,SSP245,MH,19.4617388679548,10.981288655047777,27.94219028800528
2028-02,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.47523319977233,17.700541300247696,35.24992654381052
2028-02,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,24.423196459321236,16.268715749514673,32.57767803261169
2028-03,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,26.006239709642696,18.56258774584436,33.44989292476585
2028-03,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.400873786638982,12.979810582328668,27.821934584930542
2028-03,NEAR_TERM_2026_2050,NESM3,SSP245,ML,27.536060408487064,19.68190641995329,35.39021213662461
2028-03,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,25.701682170009693,18.148439365802453,33.25492463038619
2028-04,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.07540374721162,18.526394518428823,37.624409154791145
2028-04,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.952322024725508,12.749760678027023,31.154897526420932
2028-04,NEAR_TERM_2026_2050,NESM3,SSP245,ML,29.550072930101262,19.69837366052579,39.40177345693855
2028-04,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.689009612849603,18.102219042870846,37.27579980383316
2028-05,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,30.979747584843402,23.12660490885049,38.83289093095651
2028-05,NEAR_TERM_2026_2050,NESM3,SSP245,MH,24.10759608233343,16.249917962201692,31.965272061025793
2028-05,NEAR_TERM_2026_2050,NESM3,SSP245,ML,31.526540636128143,23.441278058338394,39.61180036501613
2028-05,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,30.23689880397144,22.319718034457114,38.15407920490973
2028-06,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,30.54864132107493,23.7064487606914,37.39083550362645
2028-06,NEAR_TERM_2026_2050,NESM3,SSP245,MH,23.4917932585306,16.48240525445395,30.50117158892358
2028-06,NEAR_TERM_2026_2050,NESM3,SSP245,ML,29.099906712957704,22.556906607205036,35.64291112995917
2028-06,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,29.223680880550837,22.44407467775358,36.0032879572511
2028-07,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.551765872593162,22.335292279632228,34.768236457603514
2028-07,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.741944788103694,16.13821494475321,27.345675160612938
2028-07,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.036291187361638,20.559355178063964,31.51322395096218
2028-07,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.96383362441556,21.03330563942133,32.894359166128105
2028-08,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,26.893727657888498,21.245982856164964,32.541474836478535
2028-08,NEAR_TERM_2026_2050,NESM3,SSP245,MH,19.917517103072743,14.521084593899777,25.31394527149023
2028-08,NEAR_TERM_2026_2050,NESM3,SSP245,ML,24.877961564882582,19.80890877879043,29.94701805142613
2028-08,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,25.42654065945811,19.973090449027485,30.87999242363879
2028-09,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,26.911119068746487,20.53494916680595,33.287291106830764
2028-09,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.014236733791364,13.491018545294953,26.537450300416687
